id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
MINISTRY018,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Pregnant users may receive approved healthy meals.,"∀x.∀y.pregnant(x)∧approvedByMinistry(y)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved by the ministry; the product is a healthy meal; and the user is pregnant, then the system is permitted to recommend the product to the user.",,,
MINISTRY018,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Pregnant users may receive approved healthy meals.,"∀x.∀y.P(recommend(System,y,x)|pregnant(x)∧approvedByMinistry(y)∧healthyMeal(y))","For every user and product, if all of the following hold: the product is approved by the ministry; the product is a healthy meal; and the user is pregnant, then the system is permitted to recommend the product to the user.",,,
MINISTRY019,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Pregnant users must receive products with safety information.,"∀x.∀y.pregnant(x)∧hasSafetyWarning(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product has a safety warning; and the user is pregnant, then the system is obligated to recommend the product to the user.",,,
MINISTRY019,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Pregnant users must receive products with safety information.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧hasSafetyWarning(y))","For every user and product, if all of the following hold: the product has a safety warning; and the user is pregnant, then the system is obligated to recommend the product to the user.",,,
MINISTRY020,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Pregnant users must not receive unsafe products.,"∀x.∀y.pregnant(x)∧unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is pregnant; and the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY020,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Pregnant users must not receive unsafe products.,"∀x.∀y.F(recommend(System,y,x)|pregnant(x)∧unsafeProduct(y))","For every user and product, if all of the following hold: the user is pregnant; and the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY021,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Elderly users must receive healthy meal recommendations.,"∀x.∀y.elderly(x)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is elderly; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
MINISTRY021,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Elderly users must receive healthy meal recommendations.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧healthyMeal(y))","For every user and product, if all of the following hold: the user is elderly; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
MINISTRY022,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Elderly users must not receive products exceeding salt limits.,"∀x.∀y.elderly(x)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is elderly; and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",,,
MINISTRY022,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Elderly users must not receive products exceeding salt limits.,"∀x.∀y.F(recommend(System,y,x)|elderly(x)∧exceedsSaltLimit(y))","For every user and product, if all of the following hold: the user is elderly; and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",,,
MINISTRY023,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Elderly users may receive low sugar foods.,"∀x.∀y.elderly(x)∧lowSugarFood(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is elderly; and the product is low in sugar, then the system is permitted to recommend the product to the user.",,,
MINISTRY023,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Elderly users may receive low sugar foods.,"∀x.∀y.P(recommend(System,y,x)|elderly(x)∧lowSugarFood(y))","For every user and product, if all of the following hold: the user is elderly; and the product is low in sugar, then the system is permitted to recommend the product to the user.",,,
MINISTRY024,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Elderly users must receive affordable healthy foods.,"∀x.∀y.elderly(x)∧affordableMeal(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is an affordable meal; the user is elderly; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
MINISTRY024,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Elderly users must receive affordable healthy foods.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧affordableMeal(y)∧healthyMeal(y))","For every user and product, if all of the following hold: the product is an affordable meal; the user is elderly; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
