id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
MINISTRY023,Food Ministry,dyadic,prohibition,Users allergic to nuts must not be recommended products that contain nuts.,"∀x.∀y.F(recommend(System,y,x)|allergicTo(x,Nuts)∧contains(y,Nuts))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;nuts,2,2,2,none,Faithful: nut-allergic user + nut-containing product -> prohibited recommendation is preserved.
MINISTRY024,Food Ministry,implication,prohibition,Users allergic to shellfish must not be recommended products that contain shellfish.,"∀x.∀y.allergicTo(x,Shellfish)∧contains(y,Shellfish)->F(recommend(System,y,x))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish,2,2,,,
MINISTRY024,Food Ministry,dyadic,prohibition,Users allergic to shellfish must not be recommended products that contain shellfish.,"∀x.∀y.F(recommend(System,y,x)|allergicTo(x,Shellfish)∧contains(y,Shellfish))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish,2,2,,,
MINISTRY025,Food Ministry,implication,prohibition,The system must not recommend products that contain an undeclared allergen.,"∀x.∀y.containsUndeclaredAllergen(y)->F(recommend(System,y,x))","For every user and product, if the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergen;undeclared,1,1,,,
MINISTRY025,Food Ministry,dyadic,prohibition,The system must not recommend products that contain an undeclared allergen.,"∀x.∀y.F(recommend(System,y,x)|containsUndeclaredAllergen(y))","For every user and product, if the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergen;undeclared,1,1,,,
MINISTRY026,Food Ministry,implication,prohibition,The system must not recommend products that carry a misleading claim.,"∀x.∀y.misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,claim;misleading,0,0,,,
MINISTRY026,Food Ministry,dyadic,prohibition,The system must not recommend products that carry a misleading claim.,"∀x.∀y.F(recommend(System,y,x)|misleadingClaim(y))","For every user and product, if the product has a misleading claim, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,claim;misleading,0,0,,,
MINISTRY027,Food Ministry,implication,prohibition,The system must not recommend products that do not have a nutrition label.,"∀x.∀y.¬hasNutritionLabel(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition,1,1,,,
MINISTRY027,Food Ministry,dyadic,prohibition,The system must not recommend products that do not have a nutrition label.,"∀x.∀y.F(recommend(System,y,x)|¬hasNutritionLabel(y))","For every user and product, if it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition,1,1,,,
MINISTRY028,Food Ministry,implication,prohibition,The system must not recommend restricted products that are not approved by the ministry.,"∀x.∀y.restricted(y)∧¬approvedByMinistry(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;restricted,2,2,,,
MINISTRY028,Food Ministry,dyadic,prohibition,The system must not recommend restricted products that are not approved by the ministry.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧¬approvedByMinistry(y))","For every user and product, if the product is restricted and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;restricted,2,2,,,
MINISTRY029,Food Ministry,implication,prohibition,The system must not recommend products that require a warning but lack a safety warning.,"∀x.∀y.requiresWarning(y)∧¬hasSafetyWarning(y)->F(recommend(System,y,x))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,warning,1,1,,,
MINISTRY029,Food Ministry,dyadic,prohibition,The system must not recommend products that require a warning but lack a safety warning.,"∀x.∀y.F(recommend(System,y,x)|requiresWarning(y)∧¬hasSafetyWarning(y))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,warning,1,1,,,
MINISTRY030,Food Ministry,implication,prohibition,The system must not recommend products that contain nuts but have no nutrition label.,"∀x.∀y.contains(y,Nuts)∧¬hasNutritionLabel(y)->F(recommend(System,y,x))","For every user and product, if the product contains nuts and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition;nuts,2,2,,,
MINISTRY030,Food Ministry,dyadic,prohibition,The system must not recommend products that contain nuts but have no nutrition label.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Nuts)∧¬hasNutritionLabel(y))","For every user and product, if the product contains nuts and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition;nuts,2,2,,,
MINISTRY031,Food Ministry,implication,prohibition,Users requiring halal food must not be recommended products that are not verified halal.,"∀x.∀y.requiresHalal(x)∧¬verifiedHalal(y)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and it is not the case that the product has verified halal status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;verified,1,1,2,none,Faithful: user requires halal food + product not verified halal -> prohibited recommendation is preserved.
MINISTRY031,Food Ministry,dyadic,prohibition,Users requiring halal food must not be recommended products that are not verified halal.,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧¬verifiedHalal(y))","For every user and product, if the user requires halal food and it is not the case that the product has verified halal status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;verified,1,1,2,none,Faithful: user requires halal food + product not verified halal -> prohibited recommendation is preserved.
