id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
MINISTRY022,Food Ministry,implication,prohibition,Elderly users must not be recommended products that exceed the salt limit.,"∀x.∀y.elderly(x)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is elderly and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",,,
MINISTRY022,Food Ministry,dyadic,prohibition,Elderly users must not be recommended products that exceed the salt limit.,"∀x.∀y.F(recommend(System,y,x)|elderly(x)∧exceedsSaltLimit(y))","For every user and product, if the user is elderly and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",,,
MINISTRY023,Food Ministry,implication,prohibition,Users allergic to nuts must not be recommended products that contain nuts.,"∀x.∀y.allergicTo(x,Nuts)∧contains(y,Nuts)->F(recommend(System,y,x))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",,,
MINISTRY023,Food Ministry,dyadic,prohibition,Users allergic to nuts must not be recommended products that contain nuts.,"∀x.∀y.F(recommend(System,y,x)|allergicTo(x,Nuts)∧contains(y,Nuts))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",,,
MINISTRY024,Food Ministry,implication,prohibition,Users allergic to shellfish must not be recommended products that contain shellfish.,"∀x.∀y.allergicTo(x,Shellfish)∧contains(y,Shellfish)->F(recommend(System,y,x))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",,,
MINISTRY024,Food Ministry,dyadic,prohibition,Users allergic to shellfish must not be recommended products that contain shellfish.,"∀x.∀y.F(recommend(System,y,x)|allergicTo(x,Shellfish)∧contains(y,Shellfish))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",,,
MINISTRY025,Food Ministry,implication,prohibition,The system must not recommend products that contain an undeclared allergen.,"∀x.∀y.containsUndeclaredAllergen(y)->F(recommend(System,y,x))","For every user and product, if the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",,,
MINISTRY025,Food Ministry,dyadic,prohibition,The system must not recommend products that contain an undeclared allergen.,"∀x.∀y.F(recommend(System,y,x)|containsUndeclaredAllergen(y))","For every user and product, if the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",,,
MINISTRY026,Food Ministry,implication,prohibition,The system must not recommend products that carry a misleading claim.,"∀x.∀y.misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim, then the system is prohibited from recommending the product to the user.",,,
MINISTRY026,Food Ministry,dyadic,prohibition,The system must not recommend products that carry a misleading claim.,"∀x.∀y.F(recommend(System,y,x)|misleadingClaim(y))","For every user and product, if the product has a misleading claim, then the system is prohibited from recommending the product to the user.",,,
MINISTRY027,Food Ministry,implication,prohibition,The system must not recommend products that do not have a nutrition label.,"∀x.∀y.¬hasNutritionLabel(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",,,
MINISTRY027,Food Ministry,dyadic,prohibition,The system must not recommend products that do not have a nutrition label.,"∀x.∀y.F(recommend(System,y,x)|¬hasNutritionLabel(y))","For every user and product, if it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",,,
MINISTRY028,Food Ministry,implication,prohibition,The system must not recommend restricted products that are not approved by the ministry.,"∀x.∀y.restricted(y)∧¬approvedByMinistry(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",,,
MINISTRY028,Food Ministry,dyadic,prohibition,The system must not recommend restricted products that are not approved by the ministry.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧¬approvedByMinistry(y))","For every user and product, if the product is restricted and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",,,
MINISTRY029,Food Ministry,implication,prohibition,The system must not recommend products that require a warning but lack a safety warning.,"∀x.∀y.requiresWarning(y)∧¬hasSafetyWarning(y)->F(recommend(System,y,x))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",,,
MINISTRY029,Food Ministry,dyadic,prohibition,The system must not recommend products that require a warning but lack a safety warning.,"∀x.∀y.F(recommend(System,y,x)|requiresWarning(y)∧¬hasSafetyWarning(y))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",,,
MINISTRY030,Food Ministry,implication,prohibition,The system must not recommend products that contain nuts but have no nutrition label.,"∀x.∀y.contains(y,Nuts)∧¬hasNutritionLabel(y)->F(recommend(System,y,x))","For every user and product, if the product contains nuts and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",,,
MINISTRY030,Food Ministry,dyadic,prohibition,The system must not recommend products that contain nuts but have no nutrition label.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Nuts)∧¬hasNutritionLabel(y))","For every user and product, if the product contains nuts and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",,,
MINISTRY031,Food Ministry,implication,prohibition,Users requiring halal food must not be recommended products that are not verified halal.,"∀x.∀y.requiresHalal(x)∧¬verifiedHalal(y)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and it is not the case that the product has verified halal status, then the system is prohibited from recommending the product to the user.",,,
MINISTRY031,Food Ministry,dyadic,prohibition,Users requiring halal food must not be recommended products that are not verified halal.,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧¬verifiedHalal(y))","For every user and product, if the user requires halal food and it is not the case that the product has verified halal status, then the system is prohibited from recommending the product to the user.",,,
MINISTRY032,Food Ministry,implication,prohibition,Users requiring kosher food must not be recommended products that are not verified kosher.,"∀x.∀y.requiresKosher(x)∧¬verifiedKosher(y)->F(recommend(System,y,x))","For every user and product, if the user requires kosher food and it is not the case that the product has verified kosher status, then the system is prohibited from recommending the product to the user.",,,
MINISTRY032,Food Ministry,dyadic,prohibition,Users requiring kosher food must not be recommended products that are not verified kosher.,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧¬verifiedKosher(y))","For every user and product, if the user requires kosher food and it is not the case that the product has verified kosher status, then the system is prohibited from recommending the product to the user.",,,
