source,id,stakeholder,norm_type,formula_type,nl_norm,formula,parser_valid,expected_pattern,auto_semantic_score,auto_error_type,ast_node_count,ast_depth,ast_predicate_count
baseline,MINISTRY088,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧highSaltProduct(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY088,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧highSaltProduct(y))",True,True,2,none,7,5,3
baseline,MINISTRY089,Food Ministry,obligation,implication,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY089,Food Ministry,obligation,dyadic,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y))",True,True,2,none,7,5,3
baseline,MINISTRY090,Food Ministry,permission,implication,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.avoids(x,y)∧lowFatMeal(y)->P(recommend(System,y,x))",True,True,0,semantic_mismatch_possible,8,5,3
baseline,MINISTRY090,Food Ministry,permission,dyadic,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.P(recommend(System,y,x)|avoids(x,y)∧lowFatMeal(y))",True,True,0,semantic_mismatch_possible,7,5,3
baseline,MINISTRY091,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.containsUndeclaredAllergen(y)∧unsafeProduct(y)->F(recommend(System,y,x))",True,True,1,modality_uncertain,8,5,3
baseline,MINISTRY091,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.F(recommend(System,y,x)|containsUndeclaredAllergen(y)∧unsafeProduct(y))",True,True,1,modality_uncertain,7,5,3
baseline,MINISTRY092,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.unsafeProduct(y)->F(recommend(System,y,x))",True,True,2,none,6,5,2
baseline,MINISTRY092,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.F(recommend(System,y,x)|unsafeProduct(y))",True,True,2,none,5,4,2
baseline,MINISTRY093,Food Ministry,permission,implication,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.safeFor(x,y)->P(recommend(System,y,x))",True,True,2,none,6,5,2
baseline,MINISTRY093,Food Ministry,permission,dyadic,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y))",True,True,2,none,5,4,2
baseline,MINISTRY094,Food Ministry,obligation,implication,Food Ministry policy requires the recommender to follow this public-interest rule: Products approved by the ministry and safe for the user should be recommended.,"∀x.∀y.approvedByMinistry(y)∧safeFor(x,y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY094,Food Ministry,obligation,dyadic,Food Ministry policy requires the recommender to follow this public-interest rule: Products approved by the ministry and safe for the user should be recommended.,"∀x.∀y.O(recommend(System,y,x)|approvedByMinistry(y)∧safeFor(x,y))",True,True,2,none,7,5,3
baseline,MINISTRY095,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Products restricted by the ministry must not be recommended even if preferred.,"∀x.∀y.restricted(y)∧prefers(x,y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY095,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Products restricted by the ministry must not be recommended even if preferred.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧prefers(x,y))",True,True,2,none,7,5,3
baseline,MINISTRY096,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods lacking required certification must not be recommended to users requiring certification.,"∀x.∀y.requiresCertifiedProduct(x)∧¬certified(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
baseline,MINISTRY096,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods lacking required certification must not be recommended to users requiring certification.,"∀x.∀y.F(recommend(System,y,x)|requiresCertifiedProduct(x)∧¬certified(y))",True,True,2,none,8,6,3
baseline,MINISTRY097,Food Ministry,permission,implication,Food Ministry policy permits the recommender to act under this regulatory condition: Certified foods may be recommended to users requiring certified products.,"∀x.∀y.requiresCertifiedProduct(x)∧certified(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY097,Food Ministry,permission,dyadic,Food Ministry policy permits the recommender to act under this regulatory condition: Certified foods may be recommended to users requiring certified products.,"∀x.∀y.P(recommend(System,y,x)|requiresCertifiedProduct(x)∧certified(y))",True,True,2,none,7,5,3
baseline,MINISTRY098,Food Ministry,obligation,implication,Food Ministry policy requires the recommender to follow this public-interest rule: Products with complete labels should be recommended over products with incomplete labels.,"∀x.∀y.completeLabel(y)∧compliesWithLabeling(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY098,Food Ministry,obligation,dyadic,Food Ministry policy requires the recommender to follow this public-interest rule: Products with complete labels should be recommended over products with incomplete labels.,"∀x.∀y.O(recommend(System,y,x)|completeLabel(y)∧compliesWithLabeling(y))",True,True,2,none,7,5,3
baseline,MINISTRY099,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with incomplete labels must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧incompleteLabel(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY099,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with incomplete labels must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧incompleteLabel(y))",True,True,2,none,7,5,3
baseline,MINISTRY100,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Products failing nutrition guidelines must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧¬meetsNutritionGuideline(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
baseline,MINISTRY100,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Products failing nutrition guidelines must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧¬meetsNutritionGuideline(y))",True,True,2,none,8,6,3
baseline,INDUSTRY001,Food Industry,obligation,implication,Food Industry policy requires the recommender to support this commercial objective: Eligible users should receive sponsored product recommendations when products are available.,"∀x.∀y.eligible(x)∧sponsored(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,INDUSTRY001,Food Industry,obligation,dyadic,Food Industry policy requires the recommender to support this commercial objective: Eligible users should receive sponsored product recommendations when products are available.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧sponsored(y)∧available(y))",True,True,2,none,9,6,4
baseline,INDUSTRY002,Food Industry,permission,implication,Food Industry policy permits the recommender to use this market placement rule: Eligible adults may receive sponsored product recommendations.,"∀x.∀y.eligible(x)∧adult(x)∧sponsored(y)->P(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,INDUSTRY002,Food Industry,permission,dyadic,Food Industry policy permits the recommender to use this market placement rule: Eligible adults may receive sponsored product recommendations.,"∀x.∀y.P(recommend(System,y,x)|eligible(x)∧adult(x)∧sponsored(y))",True,True,2,none,9,6,4
baseline,INDUSTRY003,Food Industry,prohibition,implication,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Ineligible users should not receive sponsored product recommendations.,"∀x.∀y.¬eligible(x)∧sponsored(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
baseline,INDUSTRY003,Food Industry,prohibition,dyadic,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Ineligible users should not receive sponsored product recommendations.,"∀x.∀y.F(recommend(System,y,x)|¬eligible(x)∧sponsored(y))",True,True,2,none,8,6,3
baseline,INDUSTRY004,Food Industry,obligation,implication,Food Industry policy requires the recommender to support this commercial objective: Sponsored products should be recommended when they are approved and available.,"∀x.∀y.sponsored(y)∧approved(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,INDUSTRY004,Food Industry,obligation,dyadic,Food Industry policy requires the recommender to support this commercial objective: Sponsored products should be recommended when they are approved and available.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧approved(y)∧available(y))",True,True,2,none,9,6,4
baseline,INDUSTRY005,Food Industry,prohibition,implication,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sponsored products should not be recommended when they are restricted.,"∀x.∀y.sponsored(y)∧restricted(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,INDUSTRY005,Food Industry,prohibition,dyadic,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sponsored products should not be recommended when they are restricted.,"∀x.∀y.F(recommend(System,y,x)|sponsored(y)∧restricted(y))",True,True,2,none,7,5,3
baseline,INDUSTRY006,Food Industry,permission,implication,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive premium product recommendations.,"∀x.∀y.loyalCustomer(x)∧premiumProduct(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,INDUSTRY006,Food Industry,permission,dyadic,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive premium product recommendations.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧premiumProduct(y))",True,True,2,none,7,5,3
baseline,INDUSTRY007,Food Industry,obligation,implication,Food Industry policy requires the recommender to support this commercial objective: Premium customers should receive premium product recommendations when products are available.,"∀x.∀y.premiumCustomer(x)∧premiumProduct(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,INDUSTRY007,Food Industry,obligation,dyadic,Food Industry policy requires the recommender to support this commercial objective: Premium customers should receive premium product recommendations when products are available.,"∀x.∀y.O(recommend(System,y,x)|premiumCustomer(x)∧premiumProduct(y)∧available(y))",True,True,2,none,9,6,4
